time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed
1600363046.7289166,3,True,True,24.125,1600363044.9689107,32.875,1600363045.8489194,30.812,1600363046.72891,2.6314074993133545
1600363049.768915,3,True,True,24.125,1600363048.0089555,33.375,1600363048.8889441,31.187,1600363049.7689083,2.6709721088409424
1600363052.7289634,3,True,True,24.125,1600363050.9689288,33.875,1600363051.848882,31.562,1600363052.7289567,2.6306276321411133
1600363055.768904,3,True,True,24.187,1600363054.0089333,34.375,1600363054.8884974,31.937,1600363055.7688978,2.6701314449310303
1600363058.7289257,3,True,True,24.125,1600363056.9689195,34.937,1600363057.848942,32.312,1600363058.7289195,2.6297621726989746
1600363061.768902,3,True,True,24.125,1600363060.008922,35.5,1600363060.8889413,32.75,1600363061.7688951,2.6692922115325928
1600363064.7289252,3,True,True,24.125,1600363062.9684768,36.0,1600363063.848926,33.187,1600363064.7289186,2.6289217472076416
1600363067.7689316,3,True,True,24.125,1600363066.0089364,36.562,1600363066.8888888,33.687,1600363067.7689252,2.6685101985931396
1600363070.728912,3,True,True,24.187,1600363068.9689353,37.125,1600363069.848906,34.062,1600363070.7289052,2.628091335296631
1600363073.7689042,3,True,True,24.125,1600363072.0089195,37.75,1600363072.888962,34.562,1600363073.7688975,2.667647361755371
1600363076.7289445,3,True,True,24.125,1600363074.9689145,38.312,1600363075.8489032,35.0,1600363076.728938,2.627286672592163
1600363079.7689118,3,True,True,24.187,1600363078.008958,38.937,1600363078.8889086,35.437,1600363079.7689052,2.666816473007202
1600363082.7289333,3,True,True,24.125,1600363080.9689336,38.937,1600363081.8489418,35.875,1600363082.7289262,2.6264467239379883
1600363085.768908,3,True,True,24.187,1600363084.00905,40.125,1600363084.8889146,36.375,1600363085.7689018,2.665980815887451
1600363088.728899,3,True,True,24.125,1600363086.9689248,40.75,1600363087.8489575,36.875,1600363088.7288923,2.625577211380005
1600363091.76891,3,True,True,24.125,1600363090.0089257,41.375,1600363090.8888986,37.312,1600363091.7689033,2.665144443511963
1600363094.7289243,3,True,True,24.187,1600363092.9687476,41.937,1600363093.848903,37.812,1600363094.7289178,2.6247687339782715
1600363097.7689295,3,True,True,24.125,1600363096.0089314,42.562,1600363096.8888888,38.25,1600363097.7689228,2.6643340587615967
1600363100.7288985,3,True,True,24.125,1600363098.9689445,43.125,1600363099.8489094,38.75,1600363100.7288916,2.6239023208618164
1600363103.7689102,3,True,True,24.125,1600363102.008919,43.75,1600363102.8889458,39.25,1600363103.7689033,2.6634716987609863
1600363106.728902,3,True,True,24.125,1600363104.9689214,44.375,1600363105.8489099,39.687,1600363106.728895,2.623056411743164
1600363109.768922,3,True,True,24.187,1600363108.008951,45.0,1600363108.8888865,40.187,1600363109.7689157,2.6626434326171875
1600363112.728944,3,True,True,24.125,1600363110.9689224,45.562,1600363111.8488863,40.687,1600363112.7289371,2.6222643852233887
1600363115.7689123,3,True,True,24.125,1600363114.0089471,46.187,1600363114.888904,41.187,1600363115.7689059,2.6617891788482666
1600363118.7288992,3,True,True,24.187,1600363116.9689336,46.75,1600363117.8489623,41.75,1600363118.7288926,2.6213772296905518
1600363121.7688963,3,True,True,24.125,1600363120.0089114,47.312,1600363120.888896,42.25,1600363121.7688897,2.660926342010498
1600363124.728911,3,True,True,24.125,1600363122.968963,47.875,1600363123.8483071,42.75,1600363124.728904,2.6205334663391113
1600363127.7689493,3,True,True,24.187,1600363126.0089297,48.437,1600363126.8889,43.312,1600363127.7689424,2.6601293087005615
1600363130.7289069,3,True,True,24.187,1600363128.9689515,49.0,1600363129.8488955,43.875,1600363130.7289002,2.6196818351745605
1600363133.768905,3,True,True,24.125,1600363132.0089211,49.562,1600363132.8889644,44.375,1600363133.768898,2.6592350006103516
1600363136.7289152,3,True,True,24.125,1600363134.9689088,50.125,1600363135.8489149,44.937,1600363136.7289085,2.6188323497772217
1600363139.7690778,3,False,True,24.125,1600363138.0089622,50.75,1600363138.8889158,45.375,1600363139.7690716,2.6585514545440674
1600363142.7387602,3,False,True,24.125,1600363140.9689252,50.75,1600363141.8489413,45.875,1600363142.7387545,2.6278088092803955
1600363145.7688954,3,False,True,24.125,1600363144.0089483,51.812,1600363144.8888943,46.312,1600363145.7688894,2.6575284004211426
1600363148.7289002,3,False,True,24.187,1600363147.0084817,52.25,1600363147.8487458,46.687,1600363148.7288938,2.6171388626098633
1600363151.768894,3,False,True,24.125,1600363150.0089145,52.687,1600363150.8889043,47.187,1600363151.7688875,2.656675100326538
1600363154.7289062,3,False,True,24.125,1600363152.9689596,53.125,1600363153.848897,47.562,1600363154.7289,2.616286516189575
1600363157.7689342,3,False,True,24.125,1600363156.0089169,53.437,1600363156.8888996,48.0,1600363157.7689273,2.655870199203491
