time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1682921886913257769,35.812,1682921886872789242,35.5,1682921886833378477,22.75,1682921886912759203,35.656,True,True,3.0,1.0677380561828613
1682921889873480039,35.875,1682921889793569617,35.5,1682921889832913662,22.75,1682921889873009194,35.6875,True,True,3.0,1.0259647369384766
1682921892913278508,35.812,1682921892912873719,35.5,1682921892832845502,22.75,1682921892874351013,35.656,True,True,3.0,1.0637211799621582
1682921895873219402,35.875,1682921895792809136,35.5,1682921895833697490,22.75,1682921895872761780,35.6875,True,True,3.0,1.0216619968414307
1682921898953281560,35.875,1682921898912641406,35.5,1682921898952861678,22.75,1682921898872657445,35.6875,True,True,3.0,1.1002368927001953
1682921901882648908,35.875,1682921901792955361,35.5,1682921901832960211,22.75,1682921901882382671,35.6875,True,True,3.0,1.0294344425201416
1682921904913363465,35.875,1682921904872796568,35.5,1682921904832918105,22.75,1682921904912899621,35.6875,True,True,3.0,1.0592775344848633
1682921908483194769,35.875,1682921908482691684,35.437,1682921908272800330,22.75,1682921908442609743,35.656,True,True,3.0,1.6270840167999268
1682921910913048428,35.875,1682921910872878543,35.437,1682921910833066023,22.75,1682921910912620231,35.656,True,True,3.0,1.055511713027954
1682921913873346136,35.875,1682921913833322841,35.437,1682921913793724132,22.75,1682921913872871699,35.656,True,True,3.0,1.0147879123687744
1682921916953003401,35.937,1682921916833684764,35.437,1682921916952618703,22.75,1682921916872517318,35.687,True,True,3.0,1.0923869609832764
1682921919913295524,35.937,1682921919792861311,35.437,1682921919874148974,22.75,1682921919912795439,35.687,True,True,3.0,1.0507140159606934
1682921922913305682,36.0,1682921922912843022,35.5,1682921922873042483,22.75,1682921922832841857,35.75,True,True,3.0,1.0494842529296875
1682921925913043820,36.0,1682921925792828658,35.5,1682921925872860379,22.75,1682921925912619586,35.75,True,True,3.0,1.0472049713134766
1682921928913064078,36.0,1682921928912615881,35.5,1682921928872870525,22.75,1682921928832991691,35.75,True,True,3.0,1.046053171157837
1682921931913199679,36.0,1682921931912774927,35.5,1682921931792895870,22.75,1682921931872646485,35.75,True,True,3.0,1.0441830158233643
1682921934952940633,36.062,1682921934912777581,35.5,1682921934872804728,22.75,1682921934952572954,35.781,True,True,3.0,1.0818860530853271
1682921937913328609,36.062,1682921937792939522,35.562,1682921937872792339,22.75,1682921937912807969,35.812,True,True,3.0,1.0403215885162354
1682921940913847502,36.125,1682921940833730577,35.562,1682921940872682575,22.75,1682921940913407897,35.8435,True,True,3.0,1.0401732921600342
1682921943913170222,36.125,1682921943792846708,35.562,1682921943912772525,22.75,1682921943872806302,35.8435,True,True,3.0,1.0374860763549805
1682921946923021327,36.187,1682921946872837134,35.562,1682921946832943651,22.75,1682921946922680888,35.8745,True,True,3.0,1.0462939739227295
1682921949923976361,36.187,1682921949792786831,35.562,1682921949873685189,22.687,1682921949923598922,35.8745,True,True,3.0,1.0452234745025635
1682921952913275572,36.25,1682921952872781209,35.562,1682921952832918391,22.75,1682921952912882097,35.906,True,True,3.0,1.032494068145752
1682921955913471273,36.25,1682921955792979944,35.625,1682921955873008520,22.75,1682921955912875486,35.9375,True,True,3.0,1.0319302082061768
1682921958913165826,36.312,1682921958833712556,35.625,1682921958872834682,22.687,1682921958912762573,35.9685,True,True,3.0,1.0296080112457275
1682921961912405270,36.312,1682921961792474838,35.625,1682921961872892872,22.75,1682921961912163088,35.9685,True,True,3.0,1.028075933456421
1682921965154254452,36.437,1682921965112836547,35.687,1682921965072918266,22.687,1682921965153545389,36.062,True,True,3.0,1.2693188190460205
1682921968723467344,36.437,1682921968593000114,35.687,1682921968722937185,22.687,1682921968673470147,36.062,True,True,3.0,1.8367407321929932
